,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM
2763,2763,2763,2763,2763,"The message from the Bouman backlash is that if you are a woman who becomes the face of a massive scientific breakthrough, sexist internet trolls will spend way too much of their time harassing you and trying to disprove your credibility.",https://www.alternet.org/2019/04/how-the-first-image-of-a-black-hole-turned-into-a-lesson-on-sexism-in-stem/,Alternet,gender,left,Biased,Somewhat factual but also opinionated,[],1515.8050930620193,1476.504246537536,biased,non-biased,23.49575346246388,15.805093062019296,non-biased,biased,no,0.0,1499.0,-1.4183566235176288,-1.206040485048676,-3.023517207328278,-1.9642870770143928,1253.6062180141464,1290.4893089565755,974.7612643671196,1158.7683846315124,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2764,2764,2764,2764,2764,"The modern LGBT+ rights movement began in 1969 when police raided The Stonewall Inn in New York City and patrons fought back, including transgender activists Marsha P. Johnson and Sylvia Rivera, who were black and hispanic respectively.",https://www.reuters.com/article/us-global-lgbt-police-trfn/calls-grow-for-police-to-be-banned-from-pride-marches-idUSKBN23F2F0,Reuters,blm,,Non-biased,Entirely factual,[],1364.9210851412242,1442.9301320933191,non-biased,non-biased,57.069867906680656,135.07891485877576,non-biased,non-biased,no,0.0,1499.0,-5.39836436937352,-4.82322912087112,-4.457456316848041,-6.161080499813851,562.2080572311809,662.1192831402401,725.6605273072412,429.7106945476464,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2765,2765,2765,2765,2765,"The moment Barack Obama embraced and legitimized the left-wing terrorists in Occupy Wall Street (that have now morphed into Antifa and Black Lives Matter), I toldjaso.",http://feedproxy.google.com/~r/breitbart/~3/YaviWLjzQww/,Breitbart,black lives matter,right,Biased,Expresses writer’s opinion,"['terrorists', 'left-wing']",1993.595529388462,1776.7643459544418,biased,biased,276.7643459544417,493.595529388462,biased,biased,yes,0.8,1899.0,11.448106384343635,9.3823803752859,9.093555769949818,13.105505317872993,3488.739772384732,3129.886409641611,3079.712436707473,3776.6594568423848,1.0,biased,biased,biased,biased,biased,biased,biased
2766,2766,2766,2766,2766,The moment was yet another headache for Biden as he struggles to appeal to gun owners. ,https://www.foxnews.com/politics/biden-rally-texas-buttigieg-klobuchar-endorsement?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A%20foxnews%2Fpolitics%20%28Internal%20-%20Politics%20-%20Text%29,Federalist,gun-control,right,Biased,Somewhat factual but also opinionated,"['headache', 'struggles']",1442.7204931552408,1505.450910570623,non-biased,biased,5.450910570622909,57.279506844759226,biased,non-biased,yes,0.25,1624.0,-1.6619274377259592,-0.6772490741877693,-0.8307531180962493,-0.7905980549396032,1211.2936337888025,1382.3497856824663,1355.6834019947514,1362.6590509345149,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2767,2767,2767,2767,2767,The mother of a nine-year-old girl believed to be the first child in Ecuador to get official recognition for a gender change said she hoped this would set a precedent for other transgender youngsters.,https://www.reuters.com/article/us-ecuador-lgbt-transgender/mother-hopes-nine-year-old-daughters-gender-change-will-help-others-in-ecuador-idUSKBN1OB2HN,Reuters,#metoo,center,Non-biased,Entirely factual,[],1151.125091679451,1441.623683504016,non-biased,non-biased,58.37631649598393,348.8749083205487,non-biased,non-biased,no,0.0,1499.0,-5.1083318203533725,-5.850433415137919,-5.210264201050172,-6.409149550755755,612.5918714758948,483.6756204252821,594.8844032903422,386.616686565628,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2768,2768,2768,2768,2768,The mother of a one-year-old killed in a Cuban clinic after receiving a routine vaccination launched an awareness campaign Tuesday urging social media users to share a photo of her in the hope that the communist regime gives her answers.,https://www.breitbart.com/health/2019/10/23/mother-baby-killed-communist-cuban-doctors-launches-justice-campaign/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,vaccines,right,Non-biased,Entirely factual,[],1576.6717188012433,1509.431561224968,biased,biased,9.431561224967936,76.67171880124329,biased,biased,yes,0.5,1749.0,0.0588499560373143,0.0784213823731459,-0.2956415491967024,1.3795442935200533,1510.2232844669018,1513.623189451153,1448.6418026250174,1739.6513896867516,1.0,biased,biased,non-biased,biased,non-biased,non-biased,non-biased
2769,2769,2769,2769,2769,"The movement known as NeverTrump — self-identified conservatives who vowed never to vote for Donald Trump, even at the price of a Hillary Clinton presidency and liberal dominance of the Supreme Court for generations — did not take long to recover from the shock of Trump’s victory in November.",https://www.breitbart.com/politics/2017/07/25/plan-emerges-nevertrump-primary-trump-2020/,Breitbart,trump-presidency,right,Biased,Somewhat factual but also opinionated,['NeverTrump'],1383.0638168063947,1530.728829626612,non-biased,biased,30.72882962661197,116.9361831936053,biased,non-biased,no,0.0,1499.0,-0.4761425671752188,-1.3651331231424255,-2.5943618349106154,-0.4193442313900903,1417.2855641906217,1262.852087022357,1049.31318841517,1427.1524457157293,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2770,2770,2770,2770,2770,The movement to ban or limit the use of natural gas in commercial and residential buildings opens a new front in the fight against climate change that could affect everything from heating systems in skyscrapers to stoves in suburban homes.,https://www.reuters.com/article/us-usa-naturalgas-buildings/the-next-target-in-the-climate-change-debate-your-gas-stove-idUSKCN1VU18Q,Reuters,environment,center,Non-biased,Somewhat factual but also opinionated,[],1338.0284370147183,1445.174279668821,non-biased,non-biased,54.82572033117867,161.97156298528148,non-biased,non-biased,no,0.0,1499.0,-2.8857604942006034,-3.663775087207224,-3.689829592451868,-4.159719128006153,998.6920565097108,863.537078676519,859.0109475339317,777.3827745758085,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2771,2771,2771,2771,2771,The movement’s hysteric leader proceeded to hush the crowd so the mayor’s answer could be heard across the streets so they could vote him out next year if he bowed to their anarchic demands.,https://thefederalist.com/2020/06/06/minneapolis-mayor-shouted-out-of-protest-for-refusing-to-defund-the-police/,Federalist,elections-2020,right,Biased,Somewhat factual but also opinionated,"['hysteric', 'crowd', 'bowed', 'anarchic']",1775.5522360158038,1577.1794582150455,biased,biased,77.17945821504554,275.5522360158038,biased,biased,yes,0.75,1874.0,4.058252048358334,4.335861987743724,4.258517507070804,6.847667937842626,2204.990588309837,2253.2163742284656,2239.780261763697,2689.561759724349,1.0,biased,biased,biased,biased,biased,biased,biased
2772,2772,2772,2772,2772,"The Muslim population of England is now estimated at over three million, according to official estimates — exceeding the total populations recorded for Wales or Northern Ireland in the 2011 census.",http://feedproxy.google.com/~r/breitbart/~3/gn1IfkroZZo/,Breitbart,islam,,Non-biased,Entirely factual,[],1310.936767386569,1424.093996075926,non-biased,non-biased,75.90600392407396,189.06323261343096,non-biased,non-biased,no,0.0,1499.0,-5.361530991154451,-3.481014009850261,-4.578960397971468,-7.591521227495125,568.6066703953397,895.2859296376478,704.5531065229894,181.21768865898665,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2773,2773,2773,2773,2773,"The NAACP, Anti-Defamation League and other civil-rights groups are encouraging big advertisers to pull spending from Facebook",https://www.foxbusiness.com/technology/civil-rights-facebook-ad-boycott,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1392.73953146079,1398.9666889789771,non-biased,non-biased,101.03331102102288,107.26046853921002,non-biased,non-biased,no,0.0,1499.0,-3.2575064090752943,-3.768976030207341,-3.09530425108753,-8.544354668863098,934.1131767096492,845.2618030621312,962.2905775764032,15.69356635538793,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2774,2774,2774,2774,2774,"The narrative of the 1619 Project will inevitably lead impressionable children, likely to remain unexposed to competing evidence, to arrive at the same hate-filled conclusions about America.",https://thefederalist.com/2020/06/26/nikole-hannah-jones-hatred-for-america-is-the-basis-of-the-1619-project/,Federalist,marriage-equality,,Biased,Expresses writer’s opinion,['hate-filled'],1619.7154412384536,1571.77565826182,biased,biased,71.7756582618199,119.71544123845364,biased,biased,yes,0.75,1874.0,5.046740989571984,4.212489120064483,4.51428121819089,5.966040767725755,2376.7087053464275,2231.784311968596,2284.210969127917,2536.4074336932545,1.0,biased,biased,biased,biased,biased,biased,biased
2775,2775,2775,2775,2775,The National Republican Senatorial Committee slammed Senate Democrats for blocking the legislation.,https://www.breitbart.com/politics/2020/03/22/democrats-block-senate-coronavirus-package/,Breitbart,coronavirus,right,Biased,Somewhat factual but also opinionated,['slammed'],1366.504314778422,1471.7254352042412,non-biased,non-biased,28.27456479575881,133.495685221578,non-biased,non-biased,yes,0.4,1699.0,-1.515118378436533,-1.6065250604488286,-1.9385029905190043,-3.820138353935433,1236.7969795259244,1220.9180124831144,1163.247539225858,836.373997111548,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2776,2776,2776,2776,2776,The National Women’s Hockey League is moving swiftly to expand to Toronto and Montreal after the demise of its Canadian-based rival.,https://eu.usatoday.com/story/sports/hockey/2019/04/02/national-womens-hockey-league-canada-expansion-montreal-torono/3347082002/,USA Today,sport,center,Non-biased,Entirely factual,[],1019.1593046523694,1437.9701578065965,non-biased,non-biased,62.02984219340351,480.8406953476306,non-biased,non-biased,no,0.0,1499.0,-6.395486984977329,-6.417435842469695,-4.485093842893226,-4.28307964713193,388.9901173361122,385.1772102589061,720.8593972852887,755.9528574793903,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2777,2777,2777,2777,2777,"The nation's chief diplomat didn't seem to agree, however. He complained about the line of inquiry and complained about the Obama administration for a while.",https://www.msnbc.com/rachel-maddow-show/pompeo-confronts-simple-questions-he-just-can-t-seem-answer-n1123696,MSNBC,white-nationalism,left,Biased,Somewhat factual but also opinionated,['complained'],1373.2189454071822,1439.0429555210244,non-biased,non-biased,60.9570444789756,126.78105459281778,non-biased,non-biased,no,0.0,1499.0,-3.3985670431417354,-2.554551368019266,-3.665037356426368,-3.849281097438604,909.6084347141174,1056.228974852332,863.3178000538987,831.3113840351683,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
2778,2778,2778,2778,2778,The net percent of owners expecting higher real sales volumes increased 7 points to 23 percent with owners a bit more certain of future sales growth prospects.,http://feedproxy.google.com/~r/breitbart/~3/MBiuguRQRpk/,Breitbart,taxes,right,Non-biased,Entirely factual,[],1042.6502894869434,1262.680799162638,non-biased,non-biased,237.31920083736213,457.3497105130566,non-biased,non-biased,no,0.0,1499.0,-7.620142187927471,-6.936379267865084,-5.108916489223224,-12.449096274165251,176.24571858597074,295.02750383123066,612.490304090328,-662.6295266209204,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2779,2779,2779,2779,2779,"The network also hypes the idea that nonwhite immigrants are dirty and diseased, as well as inherently criminal.",https://www.alternet.org/2019/07/fox-news-has-gone-so-deep-into-white-nationalism-that-donald-trump-now-believes-its-how-hell-win-in-2020/,Alternet,white-nationalism,left,Biased,Somewhat factual but also opinionated,"['inherently', 'hypes', 'dirty', 'diseased', 'criminal']",2080.791762986976,1801.304970143797,biased,biased,301.30497014379694,580.7917629869762,biased,biased,yes,0.8,1899.0,10.006332272299437,10.62135618927486,11.034762328736694,13.308718119161302,3238.2779559800288,3345.1185533324087,3416.934555393689,3811.961136143031,1.0,biased,biased,biased,biased,biased,biased,biased
2780,2780,2780,2780,2780,The Never Trumper Republicans of The Lincoln Project have mobilized former Defense Secretary Jim Mattis’s scathing broadside against the president in their latest attack on Donald Trump.,https://www.huffpost.com/entry/lincoln-project-jim-mattis-donald-trump-ad_n_5edae5bfc5b62955a856db84,HuffPost,trump-presidency,left,Biased,No agreement,"['scathing', 'Never', 'Trumper']",1584.8946864100446,1508.3990266111537,biased,biased,8.399026611153658,84.89468641004464,biased,biased,yes,0.5,1749.0,-1.8093704833935569,-0.1303699937904988,-0.8118543972248242,2.252186424422104,1185.6801533374237,1477.35241243641,1358.9664460705474,1891.244854537574,0.1996841916587852,non-biased,non-biased,non-biased,biased,non-biased,biased,non-biased
2781,2781,2781,2781,2781,"The new “wealth tax” is not out of character for Warren, who has long railed against income inequality and the uber-rich, but would mark a move to the left by the party as a whole if it were adopted.",https://www.foxnews.com/politics/elizabeth-warren-to-call-for-wealth-tax-on-richest-americans-report?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A%20foxnews%2Fpolitics%20%28Internal%20-%20Politics%20-%20Text%29,Fox News,middle-class,right,Non-biased,Somewhat factual but also opinionated,[],1518.1022299545298,1473.9598794620772,biased,non-biased,26.040120537922803,18.102229954529776,non-biased,biased,no,0.1,1549.0,-1.1446605917392998,-0.2085781614608579,-0.6618186957578226,-1.4438976857892143,1301.1520885422044,1463.7662621728095,1385.0303169647882,1249.1692810515476,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
2782,2782,2782,2782,2782,"The new coronavirus is likely spreading through the air to some degree, the top U.S. infectious disease official said on Friday, one day after the World Health Organization urged further studies on the ways the virus is transmitted.",https://www.reuters.com/article/us-health-coronavirus-meeting-fauci/fauci-says-likely-some-degree-of-aerosol-transmission-of-new-coronavirus-idUSKBN24B26L,Reuters,vaccine,,Non-biased,Entirely factual,[],1056.7725499543917,1328.1593881562926,non-biased,non-biased,171.8406118437074,443.2274500456085,non-biased,non-biased,no,0.0,1499.0,-7.728110343391002,-5.966004204022807,-5.886579797262263,-10.685097213391389,157.48972893033738,463.5989180725171,477.3963507063346,-356.1915033502769,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
