,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM,5mini_baseline_contin,5baseline_contin_bias,10listwise3_bt,10listwise3_elo,10listwise3_theta,10listwise3_nano_bt,10listwise3_nano_theta,10listwise3_nano_elo
2905,2905,2905,2905,2905,2905,The Senate Republican leader said that some Democrats told him in private they were embarrassed by Pelosi and Schumer’s political stunt.,https://www.breitbart.com/politics/2020/03/23/mitch-mcconnell-democrats-embarrassed-pelosi-schumer-blocked-coronavirus-relief-bill/,Breitbart,coronavirus,right,Non-biased,Entirely factual,[],1458.9529757265043,1508.2267531844402,non-biased,biased,8.226753184440213,41.04702427349571,biased,non-biased,yes,0.25,1624.0,-0.5856598644159146,0.4687472544513698,-0.1972928789811614,-0.4398735268348029,1398.2604610447847,1581.4297384062118,1465.7267165358703,1423.5861418241293,0.1996841916587852,non-biased,biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.6,biased,0.6754541098721484,1513.9929841534547,1.2447163433278017,0.7046832344504499,2.3168424282693705,1542.787074595547
2906,2906,2906,2906,2906,2906,The Senegalese was subjected to insults and monkey chants during the match against Inter Milan at San Siro on Boxing Day and was sent off for dissent late in the game with Napoli coach Carlo Ancelotti blaming his loss of temper on the atmosphere in the stadium.,https://www.reuters.com/article/us-soccer-italy-racism/italian-match-officials-to-follow-fifa-guidelines-over-racism-idUSKCN1P90UY,Reuters,sport,center,Biased,Entirely factual,"['monkey', 'chants']",1389.208299818618,1477.6797557075347,non-biased,non-biased,22.320244292465304,110.79170018138188,non-biased,non-biased,no,0.0,1499.0,-3.011188379752008,-3.3277561449612514,-2.7008057927002604,-3.258798418484131,976.9030010810038,921.9095476494764,1030.8219790151757,933.8887316869192,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.1,non-biased,0.3929674452953238,1405.130956493726,-10.83160276692758,0.6059067439457922,-1.8809914919101556,1488.8450647321824
2907,2907,2907,2907,2907,2907,The sharp reductions documented in carbon emissions and air pollution caused by coronavirus-related lockdowns have offered a sort of preview of the kind of improvements that can be made when drastic action is taken.,https://www.nbcnews.com/science/environment/coronavirus-lockdowns-have-sent-pollution-plummeting-environmentalists-worry-about-what-n1178326?cid=public-rss_20200407,MSNBC,environment,left,Non-biased,Entirely factual,[],1473.6265898294168,1477.179595019101,non-biased,non-biased,22.82040498089896,26.37341017058316,non-biased,non-biased,yes,0.25,1624.0,-0.0762620710043712,-0.5934115283693879,-1.4898091486899503,-2.6947190443410527,1486.751921353715,1396.91385909256,1241.1936430539895,1031.8793555052307,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.15,non-biased,0.5938057347459015,1405.365929750594,-2.24575579749158,0.5919837816013012,-2.472693862590468,1461.5081543136214
2908,2908,2908,2908,2908,2908,"The slogan of “defund the police” has arisen in the wake of rioting and looting that hit cities around the country following the killing of George Floyd, an unarmed and handcuffed black man, at the hands of Minneapolis police on Memorial Day.",https://www.foxnews.com/opinion/george-floyd-defund-police-crime-cory-mills,Fox News,marriage-equality,,Non-biased,Entirely factual,[],1587.657973162979,1509.030463602999,biased,biased,9.03046360299868,87.65797316297903,biased,biased,yes,0.45,1724.0,0.404350379256497,0.95191149612021,0.7581595255037945,2.940693622117655,1570.2428553866334,1665.3639640101103,1631.7057993314745,2010.8508052215136,1.0,biased,biased,biased,biased,non-biased,non-biased,biased,0.35,non-biased,0.6576056413037609,1430.9318454953589,0.481693414850445,0.6894975990333335,1.6714785858432715,1513.1248915776653
2909,2909,2909,2909,2909,2909,"The spectacular rise of human civilization that took place during the last 10,000 years now appears to be coming to an end with the refusal of our species to significantly curb the carbon emissions and pollutants that might cause human extinction.",https://www.alternet.org/2019/04/a-professor-of-astrophysics-explains-why-humans-are-on-the-path-to-self-destruction-not-the-first-time-theres-been-a-civilization-in-the-universe/,Alternet,environment,left,Biased,No agreement,['extinction'],1565.3268618045756,1542.242151847365,biased,biased,42.242151847364994,65.32686180457563,biased,biased,no,0.0,1499.0,4.298717883642575,2.5593244715369057,3.0136065576474294,3.5514494294954337,2246.763782449918,1944.6001981553736,2023.517079445493,2116.9499559953274,-0.200473712511822,biased,biased,biased,biased,biased,biased,biased,0.8,biased,0.7524125167490953,1515.461725208749,4.534692105741651,0.7727282871947458,5.208642177896449,1569.4037350721135
2910,2910,2910,2910,2910,2910,The specter of “abortion regret” has been used by lawmakers and judges alike to impose or uphold rules making it harder for people to get abortions.,https://www.alternet.org/2020/01/debunking-the-abortion-regret-narrative-data-shows-women-99-percent-of-women-feel-relief-over-their-decision/,Alternet,abortion,left,Non-biased,Somewhat factual but also opinionated,[],1539.153909996836,1498.7342545014967,biased,non-biased,1.2657454985032928,39.15390999683609,non-biased,biased,yes,0.55,1774.0,0.5255119394671152,-0.5865781987977721,-0.4983302722996568,0.4814568167144902,1591.2907741939375,1398.1009300229516,1413.4311650299658,1583.6376155095234,0.1996841916587852,biased,non-biased,non-biased,biased,non-biased,non-biased,non-biased,0.4,non-biased,0.7309244596119263,1649.5651016484105,3.616076582999762,0.6695541645461114,0.8239163233290782,1515.2597506845004
2911,2911,2911,2911,2911,2911,"The SPLC last year released hundreds of emails of Stephen Miller,the architect of Trump’s immigration policies such as the child-parent separations at the border and the Muslim ban, in which he cited and promoted ""explicitly white nationalist websites.""",https://www.nbcnews.com/news/latino/el-paso-attack-marked-year-rise-white-nationalism-watchdog-reports-n1163201,MSNBC,white-nationalism,left,Non-biased,Entirely factual,[],1490.411851147859,1508.5614604900352,non-biased,biased,8.561460490035188,9.58814885214133,biased,non-biased,no,0.2,1599.0,1.4500905432172269,-0.8213470304327285,0.1911248067560071,1.180208097145803,1751.906528471732,1357.3174067821774,1533.2017795715838,1705.0231456351837,0.1996841916587852,biased,non-biased,biased,biased,non-biased,non-biased,non-biased,0.8,biased,0.7641081404695438,1565.3304032697913,5.034680607688071,0.5942271299760479,-2.377355347786202,1405.130956493726
2912,2912,2912,2912,2912,2912,"The startling, aggressive attacks on peaceful protesters by the National Guard occurred after a “pointed threat” from the Pentagon that if the Guard couldn’t handle the situation, active-duty military units would be sent to deal with civilians, the Times reported.",https://www.huffpost.com/entry/pentagon-trump-washington-dc-national-guard-protest_n_5edc244fc5b6dcf35913b20e,HuffPost,trump-presidency,left,Biased,Somewhat factual but also opinionated,"['aggressive', 'startling']",1443.3019676816025,1509.052101074883,non-biased,biased,9.052101074883012,56.69803231839751,biased,non-biased,yes,0.4,1699.0,-0.9207303126569856,-0.6069402769027752,0.213392463087468,1.835051805085921,1340.0527623568062,1394.5636747585172,1537.0700676794522,1818.781149182167,1.0,non-biased,non-biased,biased,biased,non-biased,biased,non-biased,0.8,biased,0.773656484975877,1568.4397359643747,5.4428728152950105,0.8199474901157044,7.215378504452755,1538.5077842558055
2913,2913,2913,2913,2913,2913,The state is now considered to be one of the worst COVID hotspots in the world and hospitals are in a desperate situation.,https://www.alternet.org/2020/11/trump-2648944660/,Alternet,vaccine,,Non-biased,No agreement,[],1463.694986604963,1481.3893296418582,non-biased,non-biased,18.61067035814176,36.305013395036895,non-biased,non-biased,no,0.0,1499.0,-1.531824134724944,-1.7540951964699072,-1.019927852041007,-2.270277853255552,1233.8948924170934,1195.2824541760476,1322.8203847676616,1105.6123423775812,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.7,biased,0.6133295381809075,1541.3648301102057,-1.4111122192531753,0.6944073202172282,1.880133439028254,1541.8562965600988
2914,2914,2914,2914,2914,2914,The stimulus boosted investor sentiment even as several economists cut forecasts for 2020 global growth as the fast-spreading virus hampers business operations in the world’s second-largest economy.,https://www.reuters.com/article/usa-stocks/us-stocks-nasdaq-hits-record-high-as-china-stimulus-soothes-virus-worries-idUSL4N2A43ST,Reuters,coronavirus,center,Non-biased,Entirely factual,[],1063.759493099452,1341.7640158552,non-biased,non-biased,158.2359841448001,436.2405069005481,non-biased,non-biased,no,0.0,1499.0,-5.204042991902615,-6.985439444566133,-4.824601645651507,-8.988206898787581,595.9651380117621,286.5048782222448,661.880851164881,-61.41146333927463,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.281572808585924,1296.5039020908653,-15.593729085665126,0.5513004481704131,-4.201666781041167,1324.0870094686684
2915,2915,2915,2915,2915,2915,"The stuff, beyond military toys to make Trump happy, include an increase in business tax deductions for meals and entertainment. ",https://www.alternet.org/2020/07/trump-gets-a-lot-of-goodies-in-mcconnells-covid-19-relief-bill-and-the-american-people-get-shafted/,Alternet,taxes,left,Non-biased,Somewhat factual but also opinionated,['toys'],1670.012300754559,1527.6861264458316,biased,biased,27.68612644583164,170.01230075455896,biased,biased,yes,0.6,1799.0,0.950268768359846,2.1737390406709176,1.3449834620086163,1.5076336132235255,1665.0785929694723,1877.6171481844192,1733.6475583205895,1761.9027835819354,-0.200473712511822,biased,biased,biased,biased,non-biased,non-biased,non-biased,0.8,biased,0.7874166035612992,1539.7257993832807,6.031118576493843,0.8198880731289735,7.212853382927788,1596.02039554868
2916,2916,2916,2916,2916,2916,"The success of the Trump administration’s Operation Warp Speed stands as one of the greatest achievements of the Trump presidency, or any presidency.",https://thefederalist.com/2020/12/18/corporate-media-are-ignoring-trumps-role-in-developing-a-covid-vaccine/,Federalist,vaccine,,Non-biased,Expresses writer’s opinion,"['any', 'presidency']",1658.1599507341346,1509.89539431439,biased,biased,9.895394314389932,158.15995073413455,biased,biased,yes,0.7,1849.0,5.5897580768598525,3.696328767995308,3.1073205657644163,3.4800120535158414,2471.040435181747,2142.118074896243,2039.7968700863908,2104.540012719493,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased,0.8,biased,0.7901004672981826,1591.519016083722,6.145853886153862,0.8418526510297164,8.146310824907026,1617.7076288976525
2917,2917,2917,2917,2917,2917,"The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America.",https://www.breitbart.com/tech/2019/02/16/colorado-state-saying-ladies-and-gentlemen-is-offensive-degrading/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,gender,right,Non-biased,Expresses writer’s opinion,[],1425.665775386515,1541.211040414502,non-biased,biased,41.211040414501895,74.33422461348505,biased,non-biased,no,0.0,1499.0,-0.8230688819672002,-0.4579540154751301,-0.3992373096539005,-0.1853933907506122,1357.0182905341464,1420.445239245486,1430.6453757789643,1467.7938693662702,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.25,non-biased,0.6875366042292959,1493.3394727619896,1.761243584439715,0.6342044967047281,-0.6783848211384961,1405.365929750594
2918,2918,2918,2918,2918,2918,The summer’s simmering anger and demands for justice that Floyd’s death ignited have transformed into huge voter turnout for Black Americans in some parts of the country. ,https://www.reuters.com/article/us-usa-election-houston/in-george-floyds-hometown-a-season-of-protest-ends-at-the-polls-idUSKBN27H1DK,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1266.2746421420522,1463.7413964713687,non-biased,non-biased,36.25860352863128,233.72535785794776,non-biased,non-biased,no,0.0,1499.0,-2.366403812091592,-2.636056176341034,-2.3876477516348227,-2.6452791100793025,1088.913552981521,1042.0701394512414,1085.2231026945162,1040.4679517594457,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.15,non-biased,0.554545877057385,1377.0625724307963,-3.9241166871285453,0.5550283436971855,-4.043237521070315,1434.4115884189248
2919,2919,2919,2919,2919,2919,The Supreme Court has redefined the 1964 workplace sex discrimination law to cover “transgender” people who claim to have changed their sex.,http://feedproxy.google.com/~r/breitbart/~3/r2lZZYe_Q0w/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,['claim'],1564.2979075825388,1540.554649382308,biased,biased,40.55464938230807,64.29790758253876,biased,biased,yes,0.6,1799.0,-0.3947680043621376,0.9358777112821206,0.5307634234548297,3.116236315427544,1431.4217736294258,1662.578610298428,1592.2030504010047,2041.3456944386808,0.1996841916587852,non-biased,biased,biased,biased,non-biased,biased,biased,0.7,biased,0.7932088692089532,1649.323829655955,6.278738224087568,0.6714585431382497,0.9048491952108263,1539.7257993832807
2920,2920,2920,2920,2920,2920,"The Swiss private banking unit of HSBC Holdings Plc will pay $192.4 million to resolve a U.S. probe of its role in helping wealthy Americans evade taxes by using undeclared Swiss bank accounts, the U.S. Department of Justice said on Tuesday.",https://www.reuters.com/article/us-hsbc-hldg-probe/hsbc-swiss-unit-to-pay-192-million-in-latest-u-s-tax-evasion-deal-idUSKBN1YE2KG,Reuters,taxes,center,Non-biased,Entirely factual,[],1066.4931147014845,1409.675470593752,non-biased,non-biased,90.32452940624808,433.5068852985155,non-biased,non-biased,no,0.0,1499.0,-5.799739733920716,-5.922169920036296,-4.768362034852485,-8.454817853523624,492.48201483327966,471.2137131339257,671.6506722186417,31.247704287037777,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.0,non-biased,0.43830786839469577,1373.7497289922915,-8.89329740032823,0.3937577550985615,-10.89696499901406,1294.5498843504445
2921,2921,2921,2921,2921,2921,"The switch from Obama’s Making Work Pay tax break to the Republican payroll tax reduction effectively raised taxes on 51 million households by an average of $134 each, the Tax Policy Center estimated at the time.",https://www.alternet.org/2020/03/heres-how-trump-is-grifting-the-pandemic-to-give-the-rich-another-big-tax-cut/,Alternet,taxes,left,Non-biased,Entirely factual,[],1310.086829547953,1471.6539790083723,non-biased,non-biased,28.346020991627483,189.9131704520471,non-biased,non-biased,no,0.0,1499.0,-2.686101245715772,-4.248936926367493,-3.7369243131108414,-3.799905387169833,1033.3764204608758,761.8840555694537,850.8297566103446,839.8888234390809,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.6014363875703927,1487.1426152180002,-1.9195450056789025,0.5122444530498071,-5.861480571407761,1296.5039020908653
